235	0	a	Very boring, played it a few times, and never played it again. Waste of money.
236	0	a	One of the most over-rated game ever. Other mods died while CS didnt die when it should have. The lack of changes and improvements to the base game trough years is utterly disgusting and not a proper excuse. Character slows down when its shot? Server side location tracking instead of client based for better accurate data? Years behind other mods, that died.
237	0	a	+6 
238	0	a	It's so boring it'll put you to sleep! A must have gay game!.....NOT! Do you love spawning every 5 seconds and then dieing instantly? Then this game's for you! Do you love hackers? Then this game's for you! Do you love outdated graphics? Then this game's for you! ZZZzzz....
239	0	a	It doesn't load, if it does I'll change this.
240	0	a	Graphics are trash.
241	0	a	completly oudated
242	0	a	This was one of the best first person shooter and fps games. After steam updated the fpsengine and made other changes to the game after more than 10 years of good gameplay, I would rather say that this is a now a rip-off. The game doesn't work properly and the developers isn't listening to the players when they're updating the game.   If steam would roll back the game to before they update I would recommend this game because of the good gameplay. At the moment because of the update I just want my money back!
243	0	a	Dont buy this ♥♥♥♥ !
244	0	a	My mouse sucks with this game it keeps teleporting
245	0	a	If you like this old game then you must spend wayyyy too much time on Xbox Live or something.
246	0	a	Outdated graphics, and my bullets wont hit ever except when im really close. Why would anyone buy this when there are free games like battlefield:heroes that have better graphics and control better. Also, the amount of hacking in this game is tremendous, i join a server and about 30% of the people playing are using some form of hacx. The biggest rip-of off my life.
247	0	a	Outdated graphics, and my bullets wont hit ever except when im really close. Why would anyone buy this when there are free games like battlefield:heroes that have better graphics and control better. Also, the amount of hacking in this game is tremendous, i join a server and about 30% of the people playing are using some form of hacx. The biggest rip-of off my life.
248	0	a	completly oudated
249	0	a	well i know its old school BUT no
250	0	a	This was one of the best first person shooter and fps games. After steam updated the fpsengine and made other changes to the game after more than 10 years of good gameplay, I would rather say that this is a now a rip-off. The game doesn't work properly and the developers isn't listening to the players when they're updating the game.   If steam would roll back the game to before they update I would recommend this game because of the good gameplay. At the moment because of the update I just want my money back!
251	0	a	I recommend this game to anyone who is a ♥♥♥♥ up sucmbag
252	0	a	-10 cheats for all -_- ♥♥♥♥ kids
253	0	a	This game has its ups and downs but I can't stand playing it because of this damn resolution. Damn. I suggest getting cs:s or cs:go. Counter Strike original is good but there are no active servers. If you're buying this game you should also go get a subscribtion for ESEA as well.
254	0	a	wasted too much of my life on this one
255	0	a	The servers are dead,Vac anti cheat is dead so mexicans and hackers rule the semi-alive servers. Vote trump to make counter strike great again.Also God is dead. All gold source games removing Sven coop and half life are dead
256	0	a	wrost gaem i evre prayed
257	0	a	Because I'm such a huge fan of CS:GO and CS:S, I decided to purchase and play the original Counter Strike. However good the game may be it's all based on petty nostalgia. If you were to compare the game to CS:S or CS:GO you would realize how inferior it really is to the two. You might say that CS:GO turned crap once Valve added cases and payed cosmetics, and in turn that makes CS 1.6 better than CS:GO. To that I say CS:GO has better graphics (no surprise) and better controls, if it's the payed skins that turn you away from the game then just don't buy skins/cases/keys. Overall I would say based on CS 1.6's time period it's a revolutionary game, however compared to modern choices the game is ♥♥♥♥.  5/10
258	0	a	Graphic rly bad
259	0	a	i love this game
260	0	a	oldschooll...
261	0	a	game sucks hard
262	0	a	VOLVO DELETE THIS GAME PLS!!!!!!! THE ♥♥♥♥♥EST GAME I'VE EVER PLAYED
263	0	a	i can't even open it waste of money completely i want my money back
264	0	a	♥♥♥♥
265	0	a	With this new CS 1.6 you can't play.Lag as f*ck.Got an awesome PC but this CS don't mind that,just keep lagging. My internet con. its great too but this CS ain't giving sh*t.Just keep on lagging!
266	0	a	yuck don't make me sick
267	0	a	I payed money for this?
268	0	a	got called a suka ♥♥♥♥♥ idi nahui and was told to go kill myself. gr8 community.
269	0	a	...................
270	0	a	The others always kill you and your team mates only just fooling around and show to everyone how many mocking word they know.    I cannot recommend this game no-one.
271	0	a	I wouldn't recommend CS to anyone, not even my worst enemy.
272	0	a	If u are bored and dont know what to do with your life play this.  Good MP.. Alot of Cheaters.. And can be downloaded for free.  Overall 3/10
273	0	a	Installed the game  Joined a server Server changed every button on the keyboard to a command to join this server Changed the menu screen to ads for this server uninstall.exe This game is 16 years old why isn't this fixed for ♥♥♥♥s sake
274	0	a	Negative cuz no skins in this game. Ez skins ez lyfee
4687	1	a	I'M A DIRTY ♥♥♥♥IGN CHEATER!
4689	1	a	I am gonna counter your strike.
4691	1	a	Classic.
4693	1	a	great game
4695	1	a	By far the best FPS game ever
4697	1	a	Hey Steam Community...  This Is Pawan,  I'm Facing Some Problem to Play Cs, Could u help me out ?  When i go to start playing cs online, the VAC Anti Cheat is not leaving me to play, and do no why, The VAC Anti Cheat has bean banned me, now i couldn't enter into cs.   Plz Help me out Of this...  W8ing fr yr replay.!! 
4699	1	a	Old but Gold
4701	1	a	Most competitive game !!!
4703	1	a	Great game &lt;3
4705	1	a	Great game! This game shows you how FPS has evolved into one of the most popular game genres. This game is old, has not many multiplayer servers and has graphics that aren't the best, but I assure you that you will have some fun with it. If yoiu are getting this game because yiu are looking for a good FPS, buy Counter Strike: Global Offensive or even better Counter Strike: Complete.
4707	1	a	this is one of the best game i have been playing since 7 years. still i didnt get bored of playing it. its just one of the best game made ever
4709	1	a	Epicness of a Generation
4711	1	a	LAN Party!!!!
4713	1	a	will the game work in yosemite??
4715	1	a	This Is the best game I've ever play.... :)
4717	1	a	A cluster♥♥♥♥ of prepubescent children. Famous for the useless ♥♥♥♥ people stick on their servers. Also home of ♥♥♥♥♥ ♥♥♥♥ and according to Hilary Clinton causes the most school shootings after Doom. Cunter-Strike is a Massively Multiplayer Online First Person Shooter mod for the hit online electronic computing internets machine game 'Half-life' made many years ago.   It is aimed at brainless 13 year old boys and lifeless nerds who think it's cool, not knowing it's a secret recruiting tool for the special forces. Though of course no one can actually get into them, and real tools who can't distinguish between gaming and IRL bad ideas join the army. (Please note, if you're playing this game, you are gay. There is no hope, other than learning how to play better.)   Note: Requirements include being a ♥♥♥ and looking like Brian Peppers.
4719	1	a	Nice game 
4721	1	a	One of the best FPS games!!!
4723	1	a	Good game Sanks Aftor!!!
4725	1	a	I'm really bad at it, but it's an amazing classic game.  Yes. I definately do reccomend it.
4727	1	a	Addictive stuff.
4729	1	a	the best cs in the world
4731	1	a	this game is the ♥♥♥♥
4733	1	a	
4735	1	a	Great team based game where you HAVE to utilize your teammates abilities and yours to go far and dominate.
4737	1	a	Not really my type of game. But if you're into online FPS, you may like it.
4739	1	a	Very nice game, play it!
4741	1	a	Just aaaaaawesome!!!!!! must try it out guyz 5/5 stars though valve has moved to go which i do not support :( gg guys i hope a day comes when valve again supports 1.6 as it does to GO
4743	1	a	Best game ever in the world
4745	1	a	One of the most Online favourite Games :D
4747	1	a	This is 'The Best game ever on Earth' 
4749	1	a	I love this game :)
4751	1	a	I Love It
4753	1	a	This is a classic, I must say if you want a good 'old' shoot em' up this is a great game for you
4755	1	a	.
4757	1	a	Damn, I love it. One of the most addictive game.
4759	1	a	Best game of the last century. simple as that.  
4761	1	a	A classic in FPS! Great game I spent hours in! But since CS:GO I recommend everyone to step into the next generation
4763	1	a	awesome after so many years!
4765	1	a	One of the best games !
4767	1	a	:)
4769	1	a	The lord of counter strikes
4771	1	a	Good Game its worth it
4773	1	a	the game of a generation
4775	1	a	Stabbed in the back while jumping and trying to quickscope the police 10/10
4777	1	a	‌‌‌
4779	1	a	Hours of gameplay, tons of fun, amazing when played with a great team that uses communication to it's fullest. I recommend this to anyone who likes FPS games and team-based games.
4781	1	a	the best game ever :)
4783	1	a	Cool
4785	1	a	where it all started...
4787	1	a	Please enable Counter strike 1.6 Mode D3d , i can't run with openGL mode, i only use Intel(R) HD Graphic....
4789	1	a	Awesome game. Have enjoyed it for years, and will continue to enjoy it!
4791	1	a	very good game i enyoied this game but i changed my crosshair and the game crashed :)
4793	1	a	Pretty good game, like the CS- Condition Zero. Less noobs, more pros...Alot of people are pros like me :) (PT: Um jogo muito bom, como o CS-Condition Zero. Menos n00bs e mais pros...Muitas pessoas sao pros como eu :) ) 
4795	1	a	This is game is :) best Fps Online :)
4797	1	a	Awesome! This is a game that i had played just for the sake of 'Play with friends' but now i 'Makes friends while playing' . The game is Solid , enjoyable , and yes.. A must have :D
4799	1	a	I think this game is great. It is a old game so the graphics are not as good as some of the newer fps but it's a fun game. It's not a game you would play for hours day after day but it is great for playing when you get bored or to play now and then and i would recommend buying
4801	1	a	Best childhood game. I wish they would bring back the silly maps like Nipper made.
4803	1	a	The best game of 2000.
4805	1	a	Most rage inducing game of all time 10/100
4807	1	a	its a good game over all 
4809	1	a	  Underestimated it
4811	1	a	Old But Gold !
4813	1	a	still the best game ever!
4815	1	a	Finally switching to play CSGO, loved you.
4817	1	a	great classic fps
4819	1	a	.
4821	1	a	The game may be old, but it still gives hours of fun.
4823	1	a	I've been playing this game for 10 years, and it's still my favorite. 10/10 stars!
4825	1	a	CLASSIC
4827	1	a	The best 'Never get bored of it' game.....
4829	1	a	It has some history for old gamers. Solid gameplay.
4831	1	a	Cool :)
4833	1	a	This is the greatest FPS of all times !
4835	1	a	It's game from my child times. Better fps then this you can't find. 10/10
4837	1	a	What can i say, the all time greatest. Just buy it to support the e-sports.
4839	1	a	Pretty good.
4841	1	a	Classic. I and much of the community moved on to Source or CS:GO, but this game will always be fun. Back when this game wasn't on Steam, a couple of friends and I played this on LANs. I still revisit this game from time to time, half of it for the fun, and half of it for the nostalgia.  There is still a very active multiplayer community so you'll definitely get your money's worth. Get some mod's, make some friends, have a blast!
4843	1	a	This year , 99 is make a best Multyplayer shooter ever , realy , good job VALVE ! :D
4845	1	a	Pure classic - you must buy this game if you're a fan of FPS compared with TeamPlay.
4847	1	a	very nice game
4849	1	a	classic.
4851	1	a	Still a great game after many years!
4853	1	a	♥♥♥♥♥♥
4855	1	a	The only extremely good Counter-Strike game, unforunately they updated it and things got a bink wonky, but it's still more impressive than CS:GO.
4857	1	a	Great game.
4859	1	a	+1
4861	1	a	The game is very fun for its age and I have had a lot of fun playing this. This game means a lot to me and to some of my friends. This game was my first ever multiplayer game when I started playing it in 2007, when I didnt have steam and had to pirate it, sadly. I'm fairly sad that it is dying, but it had a good run. 10/10
4863	1	a	This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2002 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over and he didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I don't remember a day when I was so happy like back then. So, the journey started. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a whole experience. Playing public servers and maybe some servers with mods was very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2008. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.   I am sure many of people already have played games like CS:GO, but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games.  I am glad that I lived through the golden era of shooters and if I'd have to rate it, it'd 10/10 ofcourse,
4865	1	a	+
4867	1	a	BEST GAME !
4869	1	a	VAC is ♥♥♥♥♥♥♥t RIP CS :/
4871	1	a	Best game in the history!  Join HidenSeek today and be awesome!
4873	1	a	It's a world filled with racists, 12 year olds, drug addicts and Mexicans. They call it - CS 1.6
4875	1	a	The real pillar of all FPS games ever to sprout out into the competitive scene. It's been around for as long as I can remember and has literally changed the eSports scene. Very balanced and runs on one of the smoothest engines every made for a first person shooter. The game is outdated now and its successor CS:GO is doing a good job at satisfying the professional scene while maintaining a very challenging and exciting gameplay
4877	1	a	;;
4879	1	a	I don't need to say anything about this masterpiece.   CS:GO has been out for 2 years now. As a long time CS fan (Yes the hours on STEAM are short but if they logged the data on my game disk there would be at least 3000 hours on it) Counter-Strike 1.6 just gives me a certain feeling none of the later CS games give me. Listen, if you happen to be reading this because you are thinking of buying it, get it. It will be one of the most action-packed amazing $10 you'll ever spend.
4881	1	a	LIke this game !
4883	1	a	.
4885	1	a	Legendary game with absoludly fantastic gameplay :) I spent about 2000h on nonsteam version of this game and then i bought it, becose i got a respect to the developers and becose i loved and i still love this game. 11/10 there wont be any same and great game as 1.6.
4887	1	a	It'sgood
4889	1	a	A Game in which you Counter somebody's Strike
4891	1	a	!
4893	1	a	It`s the great game. I love it and everything in this game. I recommend it everybody
4895	1	a	the best!!!!
4897	1	a	To Jest Gra ♥♥♥♥♥ ;D
4899	1	a	The reason i started gaming &lt;3
4901	1	a	Killed myself with a grenade.  moron/10
4903	1	a	One of the best (all-time) multiplayer competitive games.
4905	1	a	Best game ever played!
4907	1	a	Nice Game :D
4909	1	a	Awesome Addictive game :D
4911	1	a	one of my favorites!!
4913	1	a	Don't let this Game Down ^_^
4915	1	a	It still is the best counter strike
4917	1	a	
4919	1	a	It's nice.
4921	1	a	''Old but gold.''
4923	1	a	EAC is trash... CAUTION
4925	1	a	Almost 7 years of playing this game and still goin' on! I hope it will not die because of global offensive. It will be a good idea to introduce steam achievements/trading cards for it, because it's a very played game
4927	1	a	Still good
4929	1	a	Classick!!!
4931	1	a	..
4933	1	a	game is activated in particular region... now you are not in that region so you cant's play this game...! how to resolve this..!!
4935	1	a	very cool game XD
4937	1	a	Since ~ 2003
4939	1	a	very cool game
4941	1	a	very cool game
4943	1	a	Its old and the graphics are outdated... But screw that! This is really fun to play, even though there are tons of pros
4945	1	a	My first love when I was 8 :D
4947	1	a	Counter-Strike is one of those games that still has people playing on servers 15 years later and probably still will due to it's addictive and competitive gameplay. Strongly Recommend it. 10/10
4949	1	a	the best game until csgo release
4951	1	a	a verry good game and verry old !!!!!!!!
4953	1	a	One of the best shooters ever made. No levels, no accessories for your guns, no 'cheat' guns... just you and your skill.  Lots of hours spent in this game and so much fun I have had with it.   8.5/10  -----------------------------------------------------------------------------------------------------  Uno de los mejores shooters de la historia. No hay niveles, ni accesorios, ni armas 'chetadas'... solo tú y tu habilidad.  Muchas horas jugadas en este juego y me he divertido mucho con él.  8.5/10
4955	1	a	I've spent so many hours playing this game, meeting new people.  I you've never played this game... what's wrong with you?
4957	1	a	What better than a classic, there's nothing really left to say about this game. It's wonderful, totally worth of it's entire price, that isn't that much either.
4959	1	a	Counter Strike is a game that teaches you how to use your eyes to there full potential.  You must be a fast thinker and good at stratigic thought.
4961	1	a	.....
4963	1	a	This game is so good man 10/10 IGN Even 'Counter Strike Source' is more dead than this even here in 2015 its still funny Man trust me so funny!
4965	1	a	Classic~
4967	1	a	Very Good Game!!!!!!!!!!!!!!!
4969	1	a	So this game was released when i was still a sperm and still it has a huge popularity wich is insane no other game can do this EVER. counter-strike ha totally changed all gamers lifes amazing.
4971	1	a	+
4973	1	a	It's an awesome game. Have been playing it for years and still not fed up with it. Counter-Strike 1.6 will never die! :)
4975	1	a	Counter Strike is a game that teaches you how to use your eyes to there full potential.  You must be a fast thinker and good at stratigic thought.
4977	1	a	Just a fun old school game
4979	1	a	;)
4981	1	a	Man awesome game been playing for years now thats all i can say :)
4983	1	a	I found that once I lowered my resolution to 640 x 480 I became 70% better at the game. Makes heads bigger and easier to aim at so it's pretty similar to CS:S. gg ez noobs get rekt fgts easily 9/10 go buy it
4985	1	a	very cool game :D
4987	1	a	This has to be one of my favorite CS games of all time :)!
4989	1	a	Bought this game on sale for 3 bucks. Never thought I would go back outside again. 69/10
4991	1	a	/thread
4993	1	a	The years have mold this game very nicely for the past 14 years this game has gone down as the FPS that started the series off with bang this game has everything from tatical game play to zombie infection modes. The game is made for all the FPS junkies out there its 14 yrs old but still puts smiles on all the gamers faces as they play this forever great series of games from the gaben overlord all hail the valve group for giving us this amazing game!!!!!!!!!!!!!!!!!!!!
4995	1	a	The old games its the best!!!!
4997	1	a	Addictive,But...Awesome!
4999	1	a	The best
5001	1	a	juz loved it :)itz really nc
5003	1	a	I played this game when it was just a third party mod for half life. I cant tell you how many hours of my life I spent fragging my friends. It is still my old standby and even though steam took it over eventually they preserved its life for an online game. I recommend you play the classic whenever you get a feeling for nostalgia.
5005	1	a	Can't get enough of this game, even after 12 years!
5007	1	a	One of the best games in this world !!!
5009	1	a	Nice game :D
5011	1	a	Best game 10/10 . If you have time you should play it :) Worth it's money,even for an old game,still rocking the shooters market.
5013	1	a	They broke the mold with this one.
5015	1	a	only game worth playing.
5017	1	a	&lt;3 this game :p XD :D
5019	1	a	I can think back to the days when I had this game on CD, It was amazing. This game IS still amazing.  The game is refreshing to play and is jam packed filled with fun! It is my favourite game from the series due to the fact that this game relates back to the times when I first started computer gaming and is a classic which everyone will enjoy!  Pick this game up now!
5021	1	a	Nice game
5023	1	a	♥♥♥♥♥ the bomb-diggy.
5025	1	a	the best
5027	1	a	:)
5029	1	a	Best first person game ever....^_^ Do u love first person game..dont have graphic card....this is the game meant for u.......^_^
5031	1	a	A simple 3D shooter game. Needs a lot of skill, some strategy and some brain of course.
5033	1	a	Old is still Gold. Best online action game ever!
5035	1	a	great one!
5037	1	a	Evergreen game .Still play it with friends
5039	1	a	wish i played this a few years ago tbh
5041	1	a	If you haven't played it yet your not really a gamer!
5043	1	a	CS 1.5 or 1.6 was the birth place for me, to be a PC Gamer - 10/10 !!
5045	1	a	Old school player ! Love this game.
5047	1	a	great game
5049	1	a	Awesome game.. A must play FPS
5051	1	a	Great game, proving graphics aren't everything. Recommend buying the game and enjoying the PRO experience!
5053	1	a	♥♥♥♥
5055	1	a	Jumped into a game, got shot, respawned got shot, respawned got shot. Although this happened i probably should of looked at controls and realised i could buy other guns and stuff. still a good game 6/10
5057	1	a	NIce much better than valve!
5059	1	a	Good ol' CS 1.6, best played on LAN.
5061	1	a	:)
5063	1	a	Very cool and balanced game. Superb gameplay and unbelievably good for tournaments. Once you've played it you'll never regret it. The only bad thing about this game is the community. It's full of scrubs, lamers, scammers, spammers and hackers. Its very hard to find a good and clean from all those dudes server, but when you do find it, you will forget all about them and will enjoy all your hours of play.
5065	1	a	The best 'realism' Half-Life mod as it's the one everyone remembers. Causing incalculable rage in dialup users for years and years. If you're bad you're a nub, if you're good you're a hacker, if you're just mediocre then you're just right.
5067	1	a	The best ever.
5069	1	a	.
5071	1	a	Cool game.
5073	1	a	Nice game!
5075	1	a	Well, what can I say? You know what to do.
5077	1	a	Rating: 10/10  The game which basically brought me to the world of gaming. From 1.05 to 1.6 I have spent enormous number of hours playing this game and even it's now getting old and pushed out by CS:GO, I still have nostalgy. Best non-story FPS at that time and still better than many modern FPS movie-based games.
5079	1	a	Same old CS... Good game, one of the best shooters of all time.  Nowadays it's graphics seems a little outdated. But HL engine still works pretty nice.  Still better and less robotic than CS:GO.
5081	1	a	$$$
5083	1	a	really awsome game really recomend it
5085	1	a	Pretty Dope
5087	1	a	Great game and classic FPS game! Should play if you like shooting and..shooting :D
5089	1	a	Great game
5091	1	a	So good, Classic FPS game. Alive for decades!
5093	1	a	Best Counter Vs. Terro game
5095	1	a	If you pick up this game now, you will most probably get wrecked by people who have mastered the game. Just a warning. Bloody good game though.
5097	1	a	Great game. Spent untold countless hours with it.
5099	1	a	Greatset of all time
5101	1	a	Enough said ;) BUY IT!
5103	1	a	Can't wait for Counter-Strike 2.0
5105	1	a	Nice game
5107	1	a	The best game ever !
5109	1	a	Very fun and addictive game
5111	1	a	CS:GO IS THE BEST &lt;3.
5113	1	a	One of the best FPS multi-player games out there, a must buy
5115	1	a	old school if you haven't played this game you suck
5117	1	a	15 years on and this is still the best First Person Shooter (FPS) Game in the history of Gaming which formed the base for all the new FPS games developed so far!
5119	1	a	A classic that should not be overlooked.
5121	1	a	Classic oldschool
5123	1	a	It's Counter Strike.
5125	1	a	In love with this game &lt;3 #GodSlayer
5127	1	a	the best game ever
5129	1	a	It's ight.
5131	1	a	 https://scontent-a-fra.xx.fbcdn.net/hphotos-xpa1/t1.0-9/p417x417/943195_533597616675918_1302737819_n.jpg 
5133	1	a	1.6 is just the best CS ever
5135	1	a	it's my favorite game ! ! !
5137	1	a	Aah memories, definately recommend this game!
5139	1	a	This is Counter Strike 1.6 Recomanded !
5141	1	a	This is my fav game and i like it so much .. its so good .. u should try it
5143	1	a	Best multiplayer FPS ;D
5145	1	a	old school.
5147	1	a	Simply, the best fps game ever.
5149	1	a	alongside unreal tournament 1999, quake 2/3 and natural selection as the greatest shooters of all time 10/10 i got one clicked through a wall
5151	1	a	This game is OG
5153	1	a	Play the game.
5155	1	a	:)
5157	1	a	have a bug 
5159	1	a	My favorite game #1
5161	1	a	Is the best game i play in my childhood
5163	1	a	It's ok I guess
5165	1	a	Very recomended.
5167	1	a	One of my first FPS game shame that now is somewhat filled with mod and hackers this game is still fun and double Sin mind I spent with that crap out of call of duty on this game people spent years of their lives becoming stronger but even if you don't and the height of certain people you're still awesome
5169	1	a	Good old times
5171	1	a	:)
5173	1	a	Classic!
5175	1	a	AcL.CsBesT.Ro //  www.csbest.ro 
5177	1	a	The best FPS.
5179	1	a	Cs 1.6 FOREVER!
5181	1	a	Best of the best.
5183	1	a	Good, and old game ;)
5185	1	a	The one and 4ever love..
5187	1	a	thats pefect to pro players with steam you can make screenshots and upload it on steam account and facebook too. thats got very good 3D settings that settings helps to low videocards . if you download it you can play original and good game with official files i like steam
5189	1	a	:D .. Still An Awesome Game In the Market :) &lt;3
5191	1	a	This is quite an enjoyable game and one of my fav ,,,
5193	1	a	:)
5195	1	a	:********
5197	1	a	Just go for it.. U gonna love it! Best LAN/online multiplayer game.
5199	1	a	A classic that everyone needs to have played at least once.
5201	1	a	Since 2000 making history
5203	1	a	this game should have a game search, i have a hard time finding a game i like. This game is Awsome i would recommend this game. :D
5205	1	a	addictive
5207	1	a	Old school shooter.
5209	1	a	If you buy this game you will get 1d by me..
5211	1	a	.
5213	1	a	0_0
5215	1	a	There really isn't much to say about this game that most people don't already know. It is a classic in any and every definition of the word. Although the graphics are now considered quite dated, it somehow doesn't change the appeal and visual accessibility of the game itself. Perhaps newer gamers and people trying it out for the first time in today's gaming world will never develop a bond that veteran CS players will forever cherish with the old school counter-strike, but for us, this game will always be the go-to first person shooter and will endure as the trend-setting sage of all future shooting games to come. Rivaled only by the likes of the Battlefield series (though obviously not comparable as they are essentially different games albeit being first-person shooters both), counter-strike is an absolute treasure and for the pennies you could snatch it for, it is definitely worth your while as well. If you do not have this game, please buy it.
5217	1	a	...
5219	1	a	this is a good game for kids as it's not real life graficts. and servers with mods are sometimes good.
5221	1	a	this is the one
5223	1	a	great game!
5225	1	a	one of the best first-person game that exist
5227	1	a	You Kill Someone They Die.   You Get Killed You Die.  Heart breaking story
5229	1	a	The Game that every hardcore gamer wants to play
5231	1	a	top
5233	1	a	Can't express it in words. The Best Game ever played in my life. Have soo much memories. Must play. The best online multiplayer game ever. :D
5235	1	a	the best multiplayer game ever :) . .. .
5237	1	a	Kreedz for life yo
5239	1	a	This game is for nabs
5241	1	a	I love this game!
5243	1	a	Simply classics.
5245	1	a	Good one !
5247	1	a	The best of the Best
5249	1	a	In short way, this is the best game! :D
5251	1	a	nothing to say 1.6 - classic
5253	1	a	Got to love this game man. Counter Strike 1.6 Forever :D
5255	1	a	!
5257	1	a	Ingatoze tresury machuqet ketilo bidzieboo :D
5259	1	a	5/5
5261	1	a	The granddaddy of FPS!!!!
5263	1	a	Great game..
5265	1	a	Best game ever made... Domination of movemenet, shooting mechanics - recoil... Exaclty what a FPS game need... When developers of this game genre learn that this 2 things are the most inportant for good FPS, they will make a game as good as CS 1.6 is... CS:GO does not have these major aspects, and doesn't deserve name of Counter-Strike (IMO). As a third very important thing for FPS game, I would say the animations... The animations of player models such as runnig, walking, crouching, gun holding/fireing/reloading etc... Graphics isn't so important, doesn't need to be sooo good, but decent due to visibility...
5267	1	a	Over 1000 Hours and still playing!
5269	1	a	Really nice game!!!
5271	1	a	Best game ever , I played it since 2004
5273	1	a	10/10
5275	1	a	Great and cheap multiplayer awesomeness!
5277	1	a	Its the most ultimate game a person can ever play !!! Love Everything about it !!!
5279	1	a	Good game, but keep in mind its hard to find pcw now when cs go came out!
5281	1	a	It's decent.
5283	1	a	This game has a odd aiming system compared to CSGO and CSS so this is a true classic and it is still fun today but it does show its age a little. 8.9/10
5285	1	a	True good memories , couldnt forget it ~
5287	1	a	HELLO I HAVE PURCHASED CS ANTHOLOGY ,BUT WHEN I AM TRYING TO INSTALL TO UPDATE STEAM IT ALWAYS SHOWS FATAL ERROR ,THERE IS NO INTERNET CONNECTION ,HOW CAN I RESOLVE THIS ISSUE BECAUSE IF I DO NOT UPDATE IT ,I CAN NOT LO GIN TO PLAY .PLS HELP ME.
5289	1	a	....
5291	1	a	Doesn't need no intro.. I mean come on, this is CS1.6. The godfather of all competetive tactical shooters! Best FPS to date. _O_
5293	1	a	Best of the best
5295	1	a	fun to play wid frnds
5297	1	a	!
5299	1	a	Best game ever...spent more than 10 happy years playing it. Beware of cheaters tho. GL &amp; HF
5301	1	a	One of the Best First Person Shooters Ever  the thing that makes this game so awesome is that you will always have competition and theres no excuse for losing or winning because the only thing that can make you good in it is experience there are no in-game purchases and its really hard to get pro or even decent as it doesnt have auto-recovery as many FPS nowdays Highly Recommended
5303	1	a	The legendary 1.6. Worth all the money, eventhough there is cs:go and css. BRILLIANT!
5305	1	a	Great game and what I suggest is getting it on steam because it comes with condition zero and it's better like that because condition zero has a campaign and normal counter-strike is great with multiplayer so get this game
5307	1	a	good game but can be frustrated! :D
5309	1	a	Play Hard Go Pro
5311	1	a	this is like , old is gold :)
5313	1	a	Do I need to say why do I recommend this? Because this is freakin' awesome! That's why...!
5315	1	a	Whenever I play this game I have the urge to go back to high school then smoke some dank buds and tell my mom to go to hell. Linkin Park 4 ever.
5317	1	a	great game.
5319	1	a	i never played it
5321	1	a	preety much the best game of all time
5323	1	a	One old, but good thing :)
5325	1	a	Got old but still good ^^ recomanded
5327	1	a	...
5329	1	a	Well, when it comes to an good old fashioned cops n' robbers chase, it doesn't get any better than Counter Strike. Sure some might call the 90's graphics outdated and the weapons unbalanced. That's why some just buy the other games such as GO or source. IF you doesn't have any problem with sweet and smooth nostalgia, then Counter Strike is for you! :D
5331	1	a	Cool
5333	1	a	No Classes, Bad Level design, no fish AI. It's horrible.  11/10, srsly buy it, its better than Call of ♥♥♥♥♥♥ Money Stealing ♥♥♥♥♥♥♥s Modern Season Pass.  It's the father of todays fps(grandfather being the quake and doom games) and it's still fun.
5335	1	a	AWesome game!!! one of my favourites.
5337	1	a	Can enter only original, new mode surf ski server manages a unique mode Who publishes a candidate for Admin Ielhhh join now =] 84.94.214.173:20889    $$$$$$ Cs 1.6 $$$$$$
5339	1	a	its a cool game 
5341	1	a	i don't currently have much hours on the game but from a beginers standpoint it's a really solid game. just has a pretty steep learning curve and i still die more than i kill but when you do kill someone it's pretty cool that guy has to wait like 3 minutes before he can play again. 8/10
5343	1	a	Great!
5345	1	a	Perfect game :)
5347	1	a	This game is awesome, thanks valve for making it. I know its very old tho =D
5349	1	a	Nice Game !!!
5351	1	a	Epic-super-awsome box game thing
5353	1	a	I like this very much!
5355	1	a	Not B + R Friendly. Came for the dusters, stayed for the rats.   11/10
5357	1	a	Best FPS competitive shooter on steam. Better than CS Source and CS Global Offensive. A lot of cool mods to. Idk if they have leagues still but make a team with friends and have fun, or meet new people in public servers.
